run,tag,step,value
test/pred_ious/Cyclist,test/pred_ious,149,0.06779276579618454
test/pred_ious/Cyclist,test/pred_ious,153,0.10051926970481873
test/pred_ious/Cyclist,test/pred_ious,157,0.1274917721748352
test/pred_ious/Cyclist,test/pred_ious,161,0.11568117141723633
test/pred_ious/Cyclist,test/pred_ious,165,0.08091913908720016
test/pred_ious/Cyclist,test/pred_ious,169,0.0651937872171402
test/pred_ious/Cyclist,test/pred_ious,173,0.06775804609060287
test/pred_ious/Cyclist,test/pred_ious,177,0.13289475440979004
test/pred_ious/Cyclist,test/pred_ious,181,0.03720470517873764
test/pred_ious/Cyclist,test/pred_ious,185,0.10682538896799088
test/pred_ious/Cyclist,test/pred_ious,189,0.07087292522192001
test/pred_ious/Cyclist,test/pred_ious,193,0.16624194383621216
test/pred_ious/Cyclist,test/pred_ious,197,0.2092704176902771
test/pred_ious/Cyclist,test/pred_ious,201,0.09063007682561874
test/pred_ious/Cyclist,test/pred_ious,205,0.134817972779274
test/pred_ious/Cyclist,test/pred_ious,209,0.1672438234090805
test/pred_ious/Cyclist,test/pred_ious,213,0.0988200306892395
test/pred_ious/Cyclist,test/pred_ious,217,0.07779167592525482
test/pred_ious/Cyclist,test/pred_ious,221,0.18001864850521088
test/pred_ious/Cyclist,test/pred_ious,225,0.15151731669902802
test/pred_ious/Cyclist,test/pred_ious,229,0.17400816082954407
test/pred_ious/Cyclist,test/pred_ious,233,0.17496339976787567
test/pred_ious/Cyclist,test/pred_ious,237,0.14361824095249176
test/pred_ious/Cyclist,test/pred_ious,241,0.07381199300289154
test/pred_ious/Cyclist,test/pred_ious,245,0.11925957351922989
test/pred_ious/Cyclist,test/pred_ious,249,0.10525743663311005
test/pred_ious/Cyclist,test/pred_ious,253,0.20364952087402344
test/pred_ious/Cyclist,test/pred_ious,257,0.09600293636322021
test/pred_ious/Cyclist,test/pred_ious,261,0.21918542683124542
test/pred_ious/Cyclist,test/pred_ious,265,0.20434223115444183
test/pred_ious/Cyclist,test/pred_ious,269,0.0
test/pred_ious/Cyclist,test/pred_ious,273,0.147417351603508
test/pred_ious/Cyclist,test/pred_ious,277,0.2657800018787384
test/pred_ious/Cyclist,test/pred_ious,281,0.21921394765377045
test/pred_ious/Cyclist,test/pred_ious,285,0.2247801274061203
test/pred_ious/Cyclist,test/pred_ious,289,0.04151551052927971
test/pred_ious/Cyclist,test/pred_ious,293,0.15991416573524475
test/pred_ious/Cyclist,test/pred_ious,297,0.060639046132564545
test/pred_ious/Cyclist,test/pred_ious,301,0.16987986862659454
test/pred_ious/Cyclist,test/pred_ious,305,0.13619592785835266
test/pred_ious/Cyclist,test/pred_ious,309,0.08700024336576462
test/pred_ious/Cyclist,test/pred_ious,313,0.2605670392513275
test/pred_ious/Cyclist,test/pred_ious,317,0.2157442420721054
test/pred_ious/Cyclist,test/pred_ious,321,0.12834392488002777
test/pred_ious/Cyclist,test/pred_ious,325,0.03251335769891739
test/pred_ious/Cyclist,test/pred_ious,329,0.1511806845664978
test/pred_ious/Cyclist,test/pred_ious,333,0.1393354833126068
test/pred_ious/Cyclist,test/pred_ious,337,0.5276435613632202
test/pred_ious/Cyclist,test/pred_ious,341,0.10417046397924423
test/pred_ious/Cyclist,test/pred_ious,345,0.11800628155469894
test/pred_ious/Cyclist,test/pred_ious,349,0.24953573942184448
test/pred_ious/Cyclist,test/pred_ious,353,0.16801007091999054
test/pred_ious/Cyclist,test/pred_ious,357,0.07827810943126678
test/pred_ious/Cyclist,test/pred_ious,361,0.0
test/pred_ious/Cyclist,test/pred_ious,365,0.07434570044279099
test/pred_ious/Cyclist,test/pred_ious,369,0.1600186675786972
test/pred_ious/Cyclist,test/pred_ious,373,0.20422843098640442
test/pred_ious/Cyclist,test/pred_ious,377,0.24304518103599548
test/pred_ious/Cyclist,test/pred_ious,381,0.1250430941581726
test/pred_ious/Cyclist,test/pred_ious,385,0.17324833571910858
test/pred_ious/Cyclist,test/pred_ious,389,0.13998480141162872
test/pred_ious/Cyclist,test/pred_ious,393,0.29181042313575745
test/pred_ious/Cyclist,test/pred_ious,397,0.21199648082256317
test/pred_ious/Cyclist,test/pred_ious,401,0.2184428721666336
test/pred_ious/Cyclist,test/pred_ious,405,0.16001208126544952
test/pred_ious/Cyclist,test/pred_ious,409,0.15784290432929993
test/pred_ious/Cyclist,test/pred_ious,413,0.042307667434215546
test/pred_ious/Cyclist,test/pred_ious,417,0.28871044516563416
test/pred_ious/Cyclist,test/pred_ious,421,0.0891154408454895
test/pred_ious/Cyclist,test/pred_ious,425,0.13119833171367645
test/pred_ious/Cyclist,test/pred_ious,429,0.16432009637355804
test/pred_ious/Cyclist,test/pred_ious,433,0.08138948678970337
test/pred_ious/Cyclist,test/pred_ious,437,0.06433913111686707
test/pred_ious/Cyclist,test/pred_ious,441,0.056972455233335495
test/pred_ious/Cyclist,test/pred_ious,445,0.14630402624607086
test/pred_ious/Cyclist,test/pred_ious,449,0.055447254329919815
test/pred_ious/Cyclist,test/pred_ious,453,0.08494982123374939
test/pred_ious/Cyclist,test/pred_ious,457,0.3008062541484833
test/pred_ious/Cyclist,test/pred_ious,461,0.11772430688142776
test/pred_ious/Cyclist,test/pred_ious,465,0.25822094082832336
test/pred_ious/Cyclist,test/pred_ious,469,0.304424524307251
test/pred_ious/Pedestrian,test/pred_ious,5,0.14936226606369019
test/pred_ious/Pedestrian,test/pred_ious,9,0.0850139930844307
test/pred_ious/Pedestrian,test/pred_ious,13,0.14172179996967316
test/pred_ious/Pedestrian,test/pred_ious,17,0.03646009415388107
test/pred_ious/Pedestrian,test/pred_ious,21,0.06342895328998566
test/pred_ious/Pedestrian,test/pred_ious,25,0.07710044085979462
test/pred_ious/Pedestrian,test/pred_ious,29,0.033358603715896606
test/pred_ious/Pedestrian,test/pred_ious,33,0.02880954183638096
test/pred_ious/Pedestrian,test/pred_ious,37,0.029276657849550247
test/pred_ious/Pedestrian,test/pred_ious,41,0.02584368735551834
test/pred_ious/Pedestrian,test/pred_ious,45,0.023306705057621002
test/pred_ious/Pedestrian,test/pred_ious,49,0.03454296663403511
test/pred_ious/Pedestrian,test/pred_ious,53,0.04459841549396515
test/pred_ious/Pedestrian,test/pred_ious,57,0.022163748741149902
test/pred_ious/Pedestrian,test/pred_ious,61,0.04370633140206337
test/pred_ious/Pedestrian,test/pred_ious,65,0.030464742332696915
test/pred_ious/Pedestrian,test/pred_ious,69,0.028011640533804893
test/pred_ious/Pedestrian,test/pred_ious,73,0.021992996335029602
test/pred_ious/Pedestrian,test/pred_ious,77,0.027734339237213135
test/pred_ious/Pedestrian,test/pred_ious,81,0.02094820886850357
test/pred_ious/Pedestrian,test/pred_ious,85,0.026864763349294662
test/pred_ious/Pedestrian,test/pred_ious,89,0.0228094682097435
test/pred_ious/Pedestrian,test/pred_ious,93,0.031217772513628006
test/pred_ious/Pedestrian,test/pred_ious,97,0.013520984910428524
test/pred_ious/Pedestrian,test/pred_ious,101,0.024539392441511154
test/pred_ious/Pedestrian,test/pred_ious,105,0.023873869329690933
test/pred_ious/Pedestrian,test/pred_ious,109,0.057200610637664795
test/pred_ious/Pedestrian,test/pred_ious,113,0.025791926309466362
test/pred_ious/Pedestrian,test/pred_ious,117,0.03190017491579056
test/pred_ious/Pedestrian,test/pred_ious,121,0.011732618324458599
test/pred_ious/Pedestrian,test/pred_ious,125,0.031731508672237396
test/pred_ious/Pedestrian,test/pred_ious,129,0.021295832470059395
test/pred_ious/Pedestrian,test/pred_ious,133,0.03534204885363579
test/pred_ious/Pedestrian,test/pred_ious,137,0.02301781065762043
test/pred_ious/Pedestrian,test/pred_ious,141,0.003590236883610487
test/pred_ious/Pedestrian,test/pred_ious,145,0.019072875380516052
test/pred_ious/Pedestrian,test/pred_ious,149,0.027149759232997894
test/pred_ious/Pedestrian,test/pred_ious,153,0.02277224138379097
test/pred_ious/Pedestrian,test/pred_ious,157,0.023725945502519608
test/pred_ious/Pedestrian,test/pred_ious,161,0.026251021772623062
test/pred_ious/Pedestrian,test/pred_ious,165,0.018992522731423378
test/pred_ious/Pedestrian,test/pred_ious,169,0.03414663299918175
test/pred_ious/Pedestrian,test/pred_ious,173,0.03647990524768829
test/pred_ious/Pedestrian,test/pred_ious,177,0.015461255796253681
test/pred_ious/Pedestrian,test/pred_ious,181,0.00870924536138773
test/pred_ious/Pedestrian,test/pred_ious,185,0.025919796898961067
test/pred_ious/Pedestrian,test/pred_ious,189,0.031221440061926842
test/pred_ious/Pedestrian,test/pred_ious,193,0.02768905647099018
test/pred_ious/Pedestrian,test/pred_ious,197,0.055146224796772
test/pred_ious/Pedestrian,test/pred_ious,201,0.030734190717339516
test/pred_ious/Pedestrian,test/pred_ious,205,0.05550391972064972
test/pred_ious/Pedestrian,test/pred_ious,209,0.01938762329518795
test/pred_ious/Pedestrian,test/pred_ious,213,0.020977184176445007
test/pred_ious/Pedestrian,test/pred_ious,217,0.008746418170630932
test/pred_ious/Pedestrian,test/pred_ious,221,0.03361719101667404
test/pred_ious/Pedestrian,test/pred_ious,225,0.008427569642663002
test/pred_ious/Pedestrian,test/pred_ious,229,0.00577753409743309
test/pred_ious/Pedestrian,test/pred_ious,233,0.019459202885627747
test/pred_ious/Pedestrian,test/pred_ious,237,0.0229952335357666
test/pred_ious/Pedestrian,test/pred_ious,241,0.011708321049809456
test/pred_ious/Pedestrian,test/pred_ious,245,0.02106029912829399
test/pred_ious/Pedestrian,test/pred_ious,249,0.02503303624689579
test/pred_ious/Pedestrian,test/pred_ious,253,0.03915856033563614
test/pred_ious/Pedestrian,test/pred_ious,257,0.02158595435321331
test/pred_ious/Pedestrian,test/pred_ious,261,0.014577904716134071
test/pred_ious/Pedestrian,test/pred_ious,265,0.015474949032068253
test/pred_ious/Pedestrian,test/pred_ious,269,0.012193380855023861
test/pred_ious/Pedestrian,test/pred_ious,273,0.024011069908738136
test/pred_ious/Pedestrian,test/pred_ious,277,0.01701793074607849
test/pred_ious/Pedestrian,test/pred_ious,281,0.02185911312699318
test/pred_ious/Pedestrian,test/pred_ious,285,0.028844546526670456
test/pred_ious/Pedestrian,test/pred_ious,289,0.005787224974483252
test/pred_ious/Pedestrian,test/pred_ious,293,0.019826455041766167
test/pred_ious/Pedestrian,test/pred_ious,297,0.026101520285010338
test/pred_ious/Pedestrian,test/pred_ious,301,0.031132236123085022
test/pred_ious/Pedestrian,test/pred_ious,305,0.03458140045404434
test/pred_ious/Pedestrian,test/pred_ious,309,0.013627692125737667
test/pred_ious/Pedestrian,test/pred_ious,313,0.03200237452983856
test/pred_ious/Pedestrian,test/pred_ious,317,0.029950998723506927
test/pred_ious/Pedestrian,test/pred_ious,321,0.03297186642885208
test/pred_ious/Pedestrian,test/pred_ious,325,0.01866370439529419
test/pred_ious/Pedestrian,test/pred_ious,329,0.020325882360339165
test/pred_ious/Pedestrian,test/pred_ious,333,0.017632748931646347
test/pred_ious/Pedestrian,test/pred_ious,337,0.018380887806415558
test/pred_ious/Pedestrian,test/pred_ious,341,0.009670167230069637
test/pred_ious/Pedestrian,test/pred_ious,345,0.031226223334670067
test/pred_ious/Pedestrian,test/pred_ious,349,0.04423438757658005
test/pred_ious/Pedestrian,test/pred_ious,353,0.01669713295996189
test/pred_ious/Pedestrian,test/pred_ious,357,0.011814511381089687
test/pred_ious/Pedestrian,test/pred_ious,361,0.02129632607102394
test/pred_ious/Pedestrian,test/pred_ious,365,0.04353918880224228
test/pred_ious/Pedestrian,test/pred_ious,369,0.11143630743026733
test/pred_ious/Pedestrian,test/pred_ious,373,0.06751320511102676
test/pred_ious/Pedestrian,test/pred_ious,377,0.03434203937649727
test/pred_ious/Pedestrian,test/pred_ious,381,0.014766530133783817
test/pred_ious/Pedestrian,test/pred_ious,385,0.03757977485656738
test/pred_ious/Pedestrian,test/pred_ious,389,0.03384872153401375
test/pred_ious/Pedestrian,test/pred_ious,393,0.03381159156560898
test/pred_ious/Pedestrian,test/pred_ious,397,0.012496499344706535
test/pred_ious/Pedestrian,test/pred_ious,401,0.0405622273683548
test/pred_ious/Pedestrian,test/pred_ious,405,0.043443627655506134
test/pred_ious/Pedestrian,test/pred_ious,409,0.02734750509262085
test/pred_ious/Pedestrian,test/pred_ious,413,0.021745584905147552
test/pred_ious/Pedestrian,test/pred_ious,417,0.028098803013563156
test/pred_ious/Pedestrian,test/pred_ious,421,0.018826046958565712
test/pred_ious/Pedestrian,test/pred_ious,425,0.03804553300142288
test/pred_ious/Pedestrian,test/pred_ious,429,0.04307937994599342
test/pred_ious/Pedestrian,test/pred_ious,433,0.017230739817023277
test/pred_ious/Pedestrian,test/pred_ious,437,0.017879556864500046
test/pred_ious/Pedestrian,test/pred_ious,441,0.02438773214817047
test/pred_ious/Pedestrian,test/pred_ious,445,0.005493323318660259
test/pred_ious/Pedestrian,test/pred_ious,449,0.030159631744027138
test/pred_ious/Pedestrian,test/pred_ious,453,0.04566183686256409
test/pred_ious/Pedestrian,test/pred_ious,457,0.02169664017856121
test/pred_ious/Pedestrian,test/pred_ious,461,0.05406772717833519
test/pred_ious/Pedestrian,test/pred_ious,465,0.019115302711725235
test/pred_ious/Pedestrian,test/pred_ious,469,0.026050789281725883
test/pred_ious/cls_agnostic,test/pred_ious,5,0.42767542600631714
test/pred_ious/cls_agnostic,test/pred_ious,9,0.2852500081062317
test/pred_ious/cls_agnostic,test/pred_ious,13,0.2614727020263672
test/pred_ious/cls_agnostic,test/pred_ious,17,0.12587076425552368
test/pred_ious/cls_agnostic,test/pred_ious,21,0.10836170613765717
test/pred_ious/cls_agnostic,test/pred_ious,25,0.13546572625637054
test/pred_ious/cls_agnostic,test/pred_ious,29,0.10958798974752426
test/pred_ious/cls_agnostic,test/pred_ious,33,0.0837535560131073
test/pred_ious/cls_agnostic,test/pred_ious,37,0.08574118465185165
test/pred_ious/cls_agnostic,test/pred_ious,41,0.10653429478406906
test/pred_ious/cls_agnostic,test/pred_ious,45,0.09751266986131668
test/pred_ious/cls_agnostic,test/pred_ious,49,0.09807553887367249
test/pred_ious/cls_agnostic,test/pred_ious,53,0.10012608766555786
test/pred_ious/cls_agnostic,test/pred_ious,57,0.0757526382803917
test/pred_ious/cls_agnostic,test/pred_ious,61,0.09382787346839905
test/pred_ious/cls_agnostic,test/pred_ious,65,0.12830865383148193
test/pred_ious/cls_agnostic,test/pred_ious,69,0.1112380251288414
test/pred_ious/cls_agnostic,test/pred_ious,73,0.10674779862165451
test/pred_ious/cls_agnostic,test/pred_ious,77,0.10518790781497955
test/pred_ious/cls_agnostic,test/pred_ious,81,0.1042710542678833
test/pred_ious/cls_agnostic,test/pred_ious,85,0.08372598886489868
test/pred_ious/cls_agnostic,test/pred_ious,89,0.08175960928201675
test/pred_ious/cls_agnostic,test/pred_ious,93,0.09975370019674301
test/pred_ious/cls_agnostic,test/pred_ious,97,0.08761534094810486
test/pred_ious/cls_agnostic,test/pred_ious,101,0.13171637058258057
test/pred_ious/cls_agnostic,test/pred_ious,105,0.10616595298051834
test/pred_ious/cls_agnostic,test/pred_ious,109,0.09187839180231094
test/pred_ious/cls_agnostic,test/pred_ious,113,0.12380091100931168
test/pred_ious/cls_agnostic,test/pred_ious,117,0.10909580439329147
test/pred_ious/cls_agnostic,test/pred_ious,121,0.12244535982608795
test/pred_ious/cls_agnostic,test/pred_ious,125,0.11611577868461609
test/pred_ious/cls_agnostic,test/pred_ious,129,0.10550525784492493
test/pred_ious/cls_agnostic,test/pred_ious,133,0.1432633399963379
test/pred_ious/cls_agnostic,test/pred_ious,137,0.14283369481563568
test/pred_ious/cls_agnostic,test/pred_ious,141,0.12751786410808563
test/pred_ious/cls_agnostic,test/pred_ious,145,0.10574355721473694
test/pred_ious/cls_agnostic,test/pred_ious,149,0.09053723514080048
test/pred_ious/cls_agnostic,test/pred_ious,153,0.13595040142536163
test/pred_ious/cls_agnostic,test/pred_ious,157,0.12314847856760025
test/pred_ious/cls_agnostic,test/pred_ious,161,0.09480193257331848
test/pred_ious/cls_agnostic,test/pred_ious,165,0.09679879248142242
test/pred_ious/cls_agnostic,test/pred_ious,169,0.10491922497749329
test/pred_ious/cls_agnostic,test/pred_ious,173,0.109280064702034
test/pred_ious/cls_agnostic,test/pred_ious,177,0.10544908046722412
test/pred_ious/cls_agnostic,test/pred_ious,181,0.10794051736593246
test/pred_ious/cls_agnostic,test/pred_ious,185,0.10288792848587036
test/pred_ious/cls_agnostic,test/pred_ious,189,0.1270734965801239
test/pred_ious/cls_agnostic,test/pred_ious,193,0.10718317329883575
test/pred_ious/cls_agnostic,test/pred_ious,197,0.09979190677404404
test/pred_ious/cls_agnostic,test/pred_ious,201,0.09110148996114731
test/pred_ious/cls_agnostic,test/pred_ious,205,0.1342989206314087
test/pred_ious/cls_agnostic,test/pred_ious,209,0.11230748891830444
test/pred_ious/cls_agnostic,test/pred_ious,213,0.11780870705842972
test/pred_ious/cls_agnostic,test/pred_ious,217,0.08465155959129333
test/pred_ious/cls_agnostic,test/pred_ious,221,0.12407276034355164
test/pred_ious/cls_agnostic,test/pred_ious,225,0.09308391809463501
test/pred_ious/cls_agnostic,test/pred_ious,229,0.10151366889476776
test/pred_ious/cls_agnostic,test/pred_ious,233,0.11418615281581879
test/pred_ious/cls_agnostic,test/pred_ious,237,0.08899705111980438
test/pred_ious/cls_agnostic,test/pred_ious,241,0.12679140269756317
test/pred_ious/cls_agnostic,test/pred_ious,245,0.12100061029195786
test/pred_ious/cls_agnostic,test/pred_ious,249,0.10446643829345703
test/pred_ious/cls_agnostic,test/pred_ious,253,0.09705417603254318
test/pred_ious/cls_agnostic,test/pred_ious,257,0.09097790718078613
test/pred_ious/cls_agnostic,test/pred_ious,261,0.1313042789697647
test/pred_ious/cls_agnostic,test/pred_ious,265,0.13943162560462952
test/pred_ious/cls_agnostic,test/pred_ious,269,0.1517794132232666
test/pred_ious/cls_agnostic,test/pred_ious,273,0.11207947134971619
test/pred_ious/cls_agnostic,test/pred_ious,277,0.112459197640419
test/pred_ious/cls_agnostic,test/pred_ious,281,0.09516116976737976
test/pred_ious/cls_agnostic,test/pred_ious,285,0.13108444213867188
test/pred_ious/cls_agnostic,test/pred_ious,289,0.07349608838558197
test/pred_ious/cls_agnostic,test/pred_ious,293,0.12177526950836182
test/pred_ious/cls_agnostic,test/pred_ious,297,0.1219155490398407
test/pred_ious/cls_agnostic,test/pred_ious,301,0.12154211848974228
test/pred_ious/cls_agnostic,test/pred_ious,305,0.13602669537067413
test/pred_ious/cls_agnostic,test/pred_ious,309,0.11364603787660599
test/pred_ious/cls_agnostic,test/pred_ious,313,0.13383524119853973
test/pred_ious/cls_agnostic,test/pred_ious,317,0.11752776801586151
test/pred_ious/cls_agnostic,test/pred_ious,321,0.11009664833545685
test/pred_ious/cls_agnostic,test/pred_ious,325,0.10970112681388855
test/pred_ious/cls_agnostic,test/pred_ious,329,0.1152220219373703
test/pred_ious/cls_agnostic,test/pred_ious,333,0.09258808195590973
test/pred_ious/cls_agnostic,test/pred_ious,337,0.07743898034095764
test/pred_ious/cls_agnostic,test/pred_ious,341,0.10585334897041321
test/pred_ious/cls_agnostic,test/pred_ious,345,0.10456056892871857
test/pred_ious/cls_agnostic,test/pred_ious,349,0.11895952373743057
test/pred_ious/cls_agnostic,test/pred_ious,353,0.12635831534862518
test/pred_ious/cls_agnostic,test/pred_ious,357,0.11077775061130524
test/pred_ious/cls_agnostic,test/pred_ious,361,0.09223692119121552
test/pred_ious/cls_agnostic,test/pred_ious,365,0.09561064839363098
test/pred_ious/cls_agnostic,test/pred_ious,369,0.1059601679444313
test/pred_ious/cls_agnostic,test/pred_ious,373,0.1111288070678711
test/pred_ious/cls_agnostic,test/pred_ious,377,0.1202910766005516
test/pred_ious/cls_agnostic,test/pred_ious,381,0.12632256746292114
test/pred_ious/cls_agnostic,test/pred_ious,385,0.11719436943531036
test/pred_ious/cls_agnostic,test/pred_ious,389,0.11406415700912476
test/pred_ious/cls_agnostic,test/pred_ious,393,0.08259216696023941
test/pred_ious/cls_agnostic,test/pred_ious,397,0.11621017754077911
test/pred_ious/cls_agnostic,test/pred_ious,401,0.12364999949932098
test/pred_ious/cls_agnostic,test/pred_ious,405,0.08829285949468613
test/pred_ious/cls_agnostic,test/pred_ious,409,0.0972437858581543
test/pred_ious/cls_agnostic,test/pred_ious,413,0.09109269827604294
test/pred_ious/cls_agnostic,test/pred_ious,417,0.1252589225769043
test/pred_ious/cls_agnostic,test/pred_ious,421,0.08878365904092789
test/pred_ious/cls_agnostic,test/pred_ious,425,0.12170244753360748
test/pred_ious/cls_agnostic,test/pred_ious,429,0.11806902289390564
test/pred_ious/cls_agnostic,test/pred_ious,433,0.12247150391340256
test/pred_ious/cls_agnostic,test/pred_ious,437,0.12934048473834991
test/pred_ious/cls_agnostic,test/pred_ious,441,0.16025057435035706
